,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_buffer_size,params_gamma,params_learning_rate,params_learning_starts,params_log_std_init,params_net_arch,params_tau,params_train_freq,state
407,407,10.118747,2023-05-18 14:46:48.532169,2023-05-18 14:46:51.184354,0 days 00:00:02.652185,32,1000000,0.9,0.0008033858174451032,1000,-0.2692250155054933,big,0.005,32,PRUNED
408,408,21.606339400000003,2023-05-18 14:46:51.188166,2023-05-18 14:46:52.940895,0 days 00:00:01.752729,1024,100000,0.98,0.00010951396451089115,1000,-0.43277087426674876,small,0.01,32,PRUNED
409,409,13.4241894,2023-05-18 14:46:52.942936,2023-05-18 14:46:54.626634,0 days 00:00:01.683698,32,100000,0.95,4.9374780324524206e-05,20000,0.7499170357847385,medium,0.02,64,PRUNED
410,410,22.078984999999996,2023-05-18 14:46:54.628266,2023-05-18 14:46:56.799619,0 days 00:00:02.171353,32,100000,0.999,5.299871947727174e-05,20000,-1.5687582645543152,medium,0.01,64,PRUNED
411,411,46.379081199999995,2023-05-18 14:46:56.812246,2023-05-18 14:46:59.627184,0 days 00:00:02.814938,32,100000,0.95,0.004902705361406344,20000,0.806397721558054,big,0.01,32,PRUNED
412,412,200.37829539999998,2023-05-18 14:46:59.629496,2023-05-18 14:51:40.862290,0 days 00:04:41.232794,2048,100000,0.98,0.001994332567290241,0,0.6251069500175156,big,0.05,32,COMPLETE
413,413,38.119839999999996,2023-05-18 14:47:19.264772,2023-05-18 14:47:23.598540,0 days 00:00:04.333768,32,100000,0.99,0.0010019828951557917,20000,0.25364361425049436,big,0.02,4,PRUNED
414,414,13.2044218,2023-05-18 14:47:23.599551,2023-05-18 14:47:26.068988,0 days 00:00:02.469437,32,100000,0.98,0.00035777806123865987,1000,0.7352306630255692,big,0.01,64,PRUNED
415,415,37.2516138,2023-05-18 14:47:23.683291,2023-05-18 14:47:27.282704,0 days 00:00:03.599413,2048,10000,0.9999,0.003907282869473184,1000,0.6552916277341297,medium,0.001,16,PRUNED
416,416,36.6384138,2023-05-18 14:47:26.070028,2023-05-18 14:47:29.024425,0 days 00:00:02.954397,2048,10000,0.9999,0.002895292464418554,1000,0.5210536362240058,medium,0.001,16,PRUNED
417,417,-0.05980040000000002,2023-05-18 14:47:26.129485,2023-05-18 14:50:10.705185,0 days 00:02:44.575700,1024,100000,0.95,7.703808856762322e-05,0,0.6493229940371381,big,0.08,32,PRUNED
418,418,13.1814178,2023-05-18 14:47:27.291039,2023-05-18 14:47:29.816077,0 days 00:00:02.525038,16,1000000,0.9999,0.0003458331422783955,1000,0.8175549199565396,medium,0.001,16,PRUNED
419,419,47.754036799999994,2023-05-18 14:47:29.027706,2023-05-18 14:50:15.234943,0 days 00:02:46.207237,1024,100000,0.95,0.0001442475661091703,0,-0.5483042868539196,big,0.05,32,PRUNED
420,420,-2.1355168,2023-05-18 14:47:29.821965,2023-05-18 14:49:44.441604,0 days 00:02:14.619639,1024,100000,0.9999,0.00010843159811739905,0,-0.00304911781767378,medium,0.05,32,PRUNED
421,421,38.099170400000006,2023-05-18 14:47:43.187784,2023-05-18 14:47:45.375887,0 days 00:00:02.188103,2048,1000000,0.9999,5.552343059291812e-05,1000,-0.09416789256127611,medium,0.01,32,PRUNED
422,422,149.45498719999998,2023-05-18 14:47:45.380105,2023-05-18 14:50:18.769541,0 days 00:02:33.389436,1024,100000,0.95,0.0010803285451208948,0,-0.2584228413300792,big,0.05,64,PRUNED
423,423,24.286403200000002,2023-05-18 14:48:46.898219,2023-05-18 14:48:49.166594,0 days 00:00:02.268375,128,100000,0.95,1.3134078750769347e-05,20000,0.15730326876263134,big,0.02,64,PRUNED
424,424,128.3957616,2023-05-18 14:48:49.171065,2023-05-18 14:48:53.717851,0 days 00:00:04.546786,1024,100000,0.9,0.0008433978318861474,1000,0.76290221457051,big,0.01,64,PRUNED
425,425,40.4468024,2023-05-18 14:48:53.723395,2023-05-18 14:51:40.281490,0 days 00:02:46.558095,1024,100000,0.95,0.00010253869659636826,0,-0.8922696259768264,big,0.05,32,PRUNED
426,426,18.680608,2023-05-18 14:49:08.503033,2023-05-18 14:49:10.797251,0 days 00:00:02.294218,16,100000,0.9,3.986213904569004e-05,1000,0.7228345429297779,big,0.001,32,PRUNED
427,427,115.1117076,2023-05-18 14:49:10.819378,2023-05-18 14:51:55.434392,0 days 00:02:44.615014,1024,100000,0.95,0.001694432428675546,0,-0.5572124697233574,big,0.05,32,PRUNED
428,428,237.36677259999996,2023-05-18 14:49:15.972587,2023-05-18 14:52:10.257865,0 days 00:02:54.285278,1024,100000,0.95,0.0004298910504983352,0,-0.5262617286763418,big,0.05,32,COMPLETE
429,429,108.40737220000001,2023-05-18 14:49:44.447526,2023-05-18 14:52:26.444376,0 days 00:02:41.996850,1024,100000,0.95,3.839799426476376e-05,0,-1.4261634227636557,big,0.05,32,PRUNED
430,430,118.071838,2023-05-18 14:50:10.706085,2023-05-18 14:52:45.888584,0 days 00:02:35.182499,1024,100000,0.95,0.0013510970509033637,0,0.7538731512961461,big,0.001,32,PRUNED
431,431,29.059814999999997,2023-05-18 14:50:15.236650,2023-05-18 14:50:18.974038,0 days 00:00:03.737388,2048,100000,0.9999,1.8512368565487644e-05,10000,-0.5431716839327044,medium,0.001,32,PRUNED
432,432,39.108567199999996,2023-05-18 14:50:18.770864,2023-05-18 14:50:21.354441,0 days 00:00:02.583577,2048,100000,0.99,0.00027801662026630963,1000,0.8966261555591487,medium,0.001,32,PRUNED
433,433,185.518857,2023-05-18 14:50:18.976723,2023-05-18 14:51:26.096041,0 days 00:01:07.119318,1024,100000,0.95,0.003173262975349958,0,0.04009237821245734,small,0.05,32,COMPLETE
434,434,27.0435618,2023-05-18 14:50:21.357016,2023-05-18 14:50:24.165334,0 days 00:00:02.808318,32,100000,0.9999,6.654593987935855e-05,1000,0.24090289003668286,big,0.001,32,PRUNED
435,435,21.801827600000003,2023-05-18 14:50:24.172036,2023-05-18 14:50:26.437282,0 days 00:00:02.265246,2048,100000,0.9999,0.00027243955511436325,1000,0.915158549340469,big,0.001,16,PRUNED
436,436,51.82682719999999,2023-05-18 14:50:26.438783,2023-05-18 14:50:30.024124,0 days 00:00:03.585341,32,100000,0.999,0.006659549060835929,20000,0.7176747455859881,big,0.02,64,PRUNED
437,437,131.3419622,2023-05-18 14:50:30.025495,2023-05-18 14:50:37.648179,0 days 00:00:07.622684,16,100000,0.95,0.0009723616352372695,20000,-0.40936636639423213,big,0.01,64,PRUNED
438,438,56.4341252,2023-05-18 14:50:37.656507,2023-05-18 14:52:11.116312,0 days 00:01:33.459805,256,100000,0.999,2.7514147379930364e-05,0,0.8021222158424022,big,0.001,32,PRUNED
439,439,22.415425000000003,2023-05-18 14:51:26.102818,2023-05-18 14:51:28.972845,0 days 00:00:02.870027,2048,100000,0.999,3.469183008008282e-05,1000,-0.7735799019273041,medium,0.001,32,PRUNED
440,440,40.881624800000004,2023-05-18 14:51:28.976685,2023-05-18 14:52:32.077769,0 days 00:01:03.101084,1024,100000,0.95,0.00041934922286924347,0,-0.07549583013453649,small,0.05,32,PRUNED
441,441,242.864198,2023-05-18 14:51:40.284977,2023-05-18 14:58:47.926638,0 days 00:07:07.641661,256,1000000,0.95,0.0017676208115169928,0,-0.03245524357868945,big,0.02,64,COMPLETE
442,442,543.7858238,2023-05-18 14:51:40.863738,2023-05-18 14:58:30.553624,0 days 00:06:49.689886,1024,1000000,0.95,0.009010684537403895,0,0.5963803082839476,small,0.05,32,COMPLETE
443,443,183.6416296,2023-05-18 14:51:55.436097,2023-05-18 14:58:36.635541,0 days 00:06:41.199444,1024,100000,0.95,0.0013345286805461097,0,0.2614417821048672,small,0.05,32,COMPLETE
444,444,32.6665638,2023-05-18 14:52:10.262722,2023-05-18 14:58:50.218073,0 days 00:06:39.955351,1024,100000,0.95,4.859488728398093e-05,0,-0.7552290600734436,small,0.05,4,PRUNED
445,445,67.087554,2023-05-18 14:52:11.126489,2023-05-18 14:58:47.115408,0 days 00:06:35.988919,1024,100000,0.95,0.002796728067574915,0,-0.2199838998367383,small,0.05,32,PRUNED
446,446,125.1470086,2023-05-18 14:52:26.456402,2023-05-18 14:58:59.012241,0 days 00:06:32.555839,512,100000,0.95,0.0020262848148764763,0,-0.32831058746837916,small,0.05,32,PRUNED
447,447,19.1417432,2023-05-18 14:52:32.079326,2023-05-18 14:52:34.012042,0 days 00:00:01.932716,2048,100000,0.9999,6.82059131956003e-05,1000,0.5106549888070834,medium,0.005,32,PRUNED
448,448,13.739466199999999,2023-05-18 14:52:34.013487,2023-05-18 14:52:35.659732,0 days 00:00:01.646245,1024,100000,0.95,0.06400863026111803,20000,0.4847958325446279,small,0.05,32,PRUNED
449,449,112.75251060000001,2023-05-18 14:52:35.661650,2023-05-18 14:52:39.542384,0 days 00:00:03.880734,32,1000000,0.98,0.00022186317060419534,1000,-0.9356477314000146,big,0.05,16,PRUNED
450,450,22.5819028,2023-05-18 14:52:39.548453,2023-05-18 14:52:41.572489,0 days 00:00:02.024036,32,100000,0.999,0.0007327057257824149,20000,-1.0694208529217777,big,0.01,16,PRUNED
451,451,109.8781242,2023-05-18 14:52:41.576425,2023-05-18 15:00:27.283570,0 days 00:07:45.707145,1024,100000,0.98,0.00038169985122983347,0,0.37703207661403615,big,0.001,4,PRUNED
452,452,156.5153402,2023-05-18 14:52:45.890289,2023-05-18 14:59:33.218190,0 days 00:06:47.327901,2048,100000,0.98,0.04329439167357118,0,-0.6316678822645997,small,0.05,32,PRUNED
453,453,12.135746,2023-05-18 14:58:30.556986,2023-05-18 14:58:33.067402,0 days 00:00:02.510416,32,100000,0.999,0.0009516131786690909,20000,-0.34703290746849774,big,0.01,32,PRUNED
454,454,161.04965020000003,2023-05-18 14:58:33.071342,2023-05-18 14:59:46.250060,0 days 00:01:13.178718,1024,100000,0.95,0.03129415748833001,0,0.6488814294027271,small,0.05,1,PRUNED
455,455,53.161852999999994,2023-05-18 14:58:36.641225,2023-05-18 14:59:24.910431,0 days 00:00:48.269206,16,100000,0.95,0.001327772022767672,0,0.5265075595595604,small,0.05,32,PRUNED
456,456,78.1126888,2023-05-18 14:58:47.116586,2023-05-18 14:59:57.043260,0 days 00:01:09.926674,1024,1000000,0.95,0.0020083788165439122,0,0.15563901163865235,small,0.05,32,PRUNED
457,457,18.262013200000002,2023-05-18 14:58:47.928083,2023-05-18 14:58:49.907024,0 days 00:00:01.978941,64,100000,0.98,0.0004617091677322467,10000,0.8574346843893659,big,0.05,32,PRUNED
458,458,44.24148799999999,2023-05-18 14:58:49.908418,2023-05-18 14:59:58.053606,0 days 00:01:08.145188,1024,1000000,0.95,0.1843770113947303,0,-0.6382824538164913,small,0.05,32,PRUNED
459,459,130.7561072,2023-05-18 14:58:50.221881,2023-05-18 14:59:59.826627,0 days 00:01:09.604746,1024,1000000,0.95,0.04935440350892771,0,0.6828693081873439,small,0.05,32,PRUNED
460,460,15.790867400000002,2023-05-18 14:58:59.016484,2023-05-18 15:00:19.998712,0 days 00:01:20.982228,128,1000000,0.999,2.0058957753267658e-05,0,0.09623064363849798,big,0.05,32,PRUNED
461,461,41.9070272,2023-05-18 14:59:24.914564,2023-05-18 15:01:45.950465,0 days 00:02:21.035901,1024,100000,0.98,0.0025135602749335193,0,0.596188309777995,big,0.01,32,PRUNED
462,462,112.81493759999998,2023-05-18 14:59:33.219890,2023-05-18 15:01:01.901943,0 days 00:01:28.682053,256,1000000,0.95,0.0016170873117486333,0,0.12913634469243446,big,0.02,64,PRUNED
463,463,10.468919199999998,2023-05-18 14:59:46.251111,2023-05-18 14:59:48.632750,0 days 00:00:02.381639,32,100000,0.95,0.006265793763288381,20000,0.15832836571716963,small,0.01,64,PRUNED
464,464,38.3496652,2023-05-18 14:59:48.635714,2023-05-18 15:01:03.139319,0 days 00:01:14.503605,64,100000,0.995,1.8417536761090436e-05,0,0.921660546289034,big,0.05,32,PRUNED
465,465,157.872564,2023-05-18 14:59:57.050107,2023-05-18 15:00:57.039523,0 days 00:00:59.989416,512,1000000,0.95,0.051569697965001195,0,0.9731970083784477,small,0.05,32,PRUNED
466,466,4.155973,2023-05-18 14:59:58.054939,2023-05-18 15:01:25.028388,0 days 00:01:26.973449,256,1000000,0.95,0.11844639394403515,0,-1.2917008692580554,big,0.02,64,PRUNED
467,467,41.578344400000006,2023-05-18 14:59:59.834417,2023-05-18 15:01:09.850930,0 days 00:01:10.016513,32,100000,0.98,0.0020057477220807095,0,0.13474012424949833,big,0.01,32,PRUNED
468,468,145.2004716,2023-05-18 15:00:20.000117,2023-05-18 15:01:54.208040,0 days 00:01:34.207923,256,1000000,0.95,0.00029658605407771734,0,-0.00045216520765161555,big,0.02,64,PRUNED
469,469,28.638717599999996,2023-05-18 15:00:27.286868,2023-05-18 15:00:29.184181,0 days 00:00:01.897313,32,100000,0.9,0.0013827226562662398,1000,-0.5051307677829966,medium,0.01,64,PRUNED
470,470,138.979808,2023-05-18 15:00:29.186422,2023-05-18 15:00:35.240785,0 days 00:00:06.054363,64,100000,0.9999,9.334514148215162e-05,1000,0.20925963793523683,medium,0.001,32,PRUNED
471,471,43.862713,2023-05-18 15:00:35.246235,2023-05-18 15:01:42.109127,0 days 00:01:06.862892,32,1000000,0.95,0.0029888210054367444,0,-0.7095064227053279,big,0.02,64,PRUNED
472,472,89.663714,2023-05-18 15:00:57.043109,2023-05-18 15:01:00.153803,0 days 00:00:03.110694,256,1000000,0.95,0.0003579138525449172,1000,0.9503830352663049,big,0.02,64,PRUNED
473,473,167.3890118,2023-05-18 15:01:00.155486,2023-05-18 15:02:22.449831,0 days 00:01:22.294345,256,1000000,0.95,0.03770374974728191,0,-0.9333842866913313,big,0.02,128,PRUNED
474,474,33.0782478,2023-05-18 15:01:01.904559,2023-05-18 15:01:04.901413,0 days 00:00:02.996854,1024,1000000,0.98,2.4426409086387276e-05,10000,-1.9183208636621984,big,0.05,32,PRUNED
475,475,22.3460152,2023-05-18 15:01:03.140520,2023-05-18 15:01:05.533948,0 days 00:00:02.393428,512,1000000,0.99,7.723685548004484e-05,1000,-0.4155041642302373,big,0.05,32,PRUNED
476,476,28.8021142,2023-05-18 15:01:04.902983,2023-05-18 15:01:07.406514,0 days 00:00:02.503531,2048,100000,0.98,0.19198382028885558,10000,0.8834778941865518,big,0.05,32,PRUNED
477,477,62.990721799999996,2023-05-18 15:01:05.535438,2023-05-18 15:01:08.641937,0 days 00:00:03.106499,1024,1000000,0.9999,1.591389633976596e-05,1000,0.9767534342634855,medium,0.001,32,PRUNED
478,478,18.5662664,2023-05-18 15:01:07.409135,2023-05-18 15:01:10.757601,0 days 00:00:03.348466,1024,1000000,0.9,0.00029333555087752365,1000,-0.9191023789272128,big,0.05,32,PRUNED
479,479,17.170943599999998,2023-05-18 15:01:08.645038,2023-05-18 15:01:10.553283,0 days 00:00:01.908245,512,100000,0.9999,3.331649956527434e-05,20000,0.484765460876824,medium,0.001,16,PRUNED
480,480,12.6745908,2023-05-18 15:01:09.852613,2023-05-18 15:01:12.431764,0 days 00:00:02.579151,32,100000,0.9999,0.0007210210008127322,10000,-0.5208320606800398,medium,0.001,16,PRUNED
481,481,74.7353318,2023-05-18 15:01:10.554902,2023-05-18 15:02:17.338925,0 days 00:01:06.784023,16,100000,0.98,0.0003939021586136886,0,0.7537191188825842,big,0.05,1,PRUNED
482,482,-0.17179680000000003,2023-05-18 15:01:10.760608,2023-05-18 15:04:46.412348,0 days 00:03:35.651740,2048,100000,0.98,0.0013446773426332875,0,0.7881326085784266,big,0.05,4,PRUNED
483,483,12.0269998,2023-05-18 15:01:12.432944,2023-05-18 15:01:14.391367,0 days 00:00:01.958423,16,100000,0.99,0.00012495700475619807,1000,-0.10519472922877654,big,0.05,32,PRUNED
484,484,246.644593,2023-05-18 15:01:14.394626,2023-05-18 15:01:20.316997,0 days 00:00:05.922371,1024,100000,0.999,0.00020341996339733122,1000,0.46125775623427384,big,0.02,32,COMPLETE
485,485,103.35177619999999,2023-05-18 15:01:20.329917,2023-05-18 15:04:13.351701,0 days 00:02:53.021784,1024,100000,0.95,0.0003147621745682994,0,-0.07224984063105921,big,0.01,1,PRUNED
486,486,20.7384098,2023-05-18 15:01:25.030678,2023-05-18 15:01:27.279620,0 days 00:00:02.248942,1024,100000,0.999,0.0004087839996444491,1000,0.6090530721388394,big,0.02,512,PRUNED
487,487,20.4887272,2023-05-18 15:01:27.285333,2023-05-18 15:01:29.808552,0 days 00:00:02.523219,1024,100000,0.999,0.0005961103759161076,1000,0.4096196620840002,big,0.02,32,PRUNED
488,488,478.3405368,2023-05-18 15:01:29.811602,2023-05-18 15:04:50.472189,0 days 00:03:20.660587,2048,100000,0.9999,0.017773422600881154,0,0.5028477759441269,big,0.05,32,COMPLETE
489,489,15.6904166,2023-05-18 15:01:42.116354,2023-05-18 15:04:23.868156,0 days 00:02:41.751802,1024,100000,0.999,0.00039755977519221643,0,0.2873559107203073,big,0.05,1,PRUNED
490,490,10.472196199999999,2023-05-18 15:01:45.958137,2023-05-18 15:01:47.805534,0 days 00:00:01.847397,1024,100000,0.99,0.0005649379716528982,1000,-0.18528094065781814,big,0.005,32,PRUNED
491,491,38.891224199999996,2023-05-18 15:01:47.812064,2023-05-18 15:03:49.193533,0 days 00:02:01.381469,512,100000,0.99,0.00012021661078023723,0,-0.38831793086240984,big,0.05,32,PRUNED
492,492,209.0473266,2023-05-18 15:01:54.235948,2023-05-18 15:02:01.029801,0 days 00:00:06.793853,512,100000,0.999,2.189515634060349e-05,1000,0.5993546177776103,big,0.02,32,COMPLETE
493,493,23.8135124,2023-05-18 15:02:01.031826,2023-05-18 15:02:02.901662,0 days 00:00:01.869836,32,100000,0.9999,0.00021677069887875153,1000,-0.10289506466294374,medium,0.001,512,PRUNED
494,494,22.4259976,2023-05-18 15:02:02.906169,2023-05-18 15:02:04.769646,0 days 00:00:01.863477,512,100000,0.999,3.60322776139511e-05,1000,0.5283737642631762,big,0.02,32,PRUNED
495,495,28.2427642,2023-05-18 15:02:04.773331,2023-05-18 15:04:34.711796,0 days 00:02:29.938465,1024,100000,0.95,1.6021242946084018e-05,0,0.387792708859228,big,0.05,1,PRUNED
496,496,58.314059799999995,2023-05-18 15:02:17.342663,2023-05-18 15:04:31.502994,0 days 00:02:14.160331,1024,100000,0.98,0.0021409573286388273,0,0.6675973666269586,big,0.05,64,PRUNED
497,497,23.418892200000002,2023-05-18 15:02:22.451388,2023-05-18 15:02:24.687155,0 days 00:00:02.235767,32,100000,0.9999,0.0006999393049941952,1000,0.21096133117705385,big,0.01,64,PRUNED
498,498,84.07389459999999,2023-05-18 15:02:24.688354,2023-05-18 15:03:54.361203,0 days 00:01:29.672849,256,1000000,0.95,0.001984048457096144,0,0.7167568062754857,big,0.05,32,PRUNED
499,499,77.0327252,2023-05-18 15:03:49.196382,2023-05-18 15:04:19.883259,0 days 00:00:30.686877,256,1000000,0.99,0.0025334845570778018,0,0.5311256897512511,small,0.05,32,PRUNED
