,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_buffer_size,params_gamma,params_learning_rate,params_learning_starts,params_log_std_init,params_net_arch,params_tau,params_train_freq,state
402,402,22.100441399999998,2023-05-18 18:31:22.281531,2023-05-18 18:31:22.992086,0 days 00:00:00.710555,32,10000,0.9,0.001268478434139722,1000,-0.7499049175942198,big,0.01,256,PRUNED
403,403,19.707078199999998,2023-05-18 18:31:22.996916,2023-05-18 18:31:23.562984,0 days 00:00:00.566068,2048,1000000,0.9999,0.06480197292467704,20000,-1.5933385111579428,small,0.02,512,PRUNED
404,404,155.68212279999997,2023-05-18 18:31:23.564057,2023-05-18 18:34:10.237384,0 days 00:02:46.673327,2048,100000,0.9,1.1147486725425052e-05,0,0.8530757521524562,big,0.01,16,COMPLETE
405,405,77.9609074,2023-05-18 18:31:29.939842,2023-05-18 18:32:22.214789,0 days 00:00:52.274947,512,100000,0.9,6.365865853211284e-05,0,-1.300955675340854,big,0.005,64,PRUNED
406,406,14.607713799999999,2023-05-18 18:31:37.525207,2023-05-18 18:31:37.979230,0 days 00:00:00.454023,2048,1000000,0.98,0.027437053083623396,1000,0.6496433488516177,big,0.01,16,PRUNED
407,407,41.35574140000001,2023-05-18 18:31:37.985858,2023-05-18 18:31:38.684456,0 days 00:00:00.698598,1024,1000000,0.9999,0.741277362926405,10000,-1.6704899691456816,small,0.02,1,PRUNED
408,408,12.755146,2023-05-18 18:31:38.686200,2023-05-18 18:31:39.360668,0 days 00:00:00.674468,2048,1000000,0.995,0.3048869142614224,1000,-1.3588035701084782,small,0.02,512,PRUNED
409,409,87.71438599999999,2023-05-18 18:31:39.361807,2023-05-18 18:31:57.258837,0 days 00:00:17.897030,16,100000,0.9,0.0001433041545656288,0,-0.8034017698715991,big,0.005,32,PRUNED
410,410,33.1573346,2023-05-18 18:31:57.259948,2023-05-18 18:31:57.957175,0 days 00:00:00.697227,64,1000000,0.9999,0.24801950597857278,10000,-0.38972331584594777,small,0.001,512,PRUNED
411,411,18.0340186,2023-05-18 18:31:57.958047,2023-05-18 18:31:58.590097,0 days 00:00:00.632050,2048,10000,0.9,0.0009093452771871453,1000,-1.3248248457912593,big,0.005,256,PRUNED
412,412,16.3595934,2023-05-18 18:31:58.591252,2023-05-18 18:31:59.098105,0 days 00:00:00.506853,16,100000,0.9,0.37531223087221993,1000,-0.6336747796583755,small,0.08,32,PRUNED
413,413,34.469563400000006,2023-05-18 18:31:59.098944,2023-05-18 18:31:59.809958,0 days 00:00:00.711014,2048,1000000,0.9999,0.20849413062178232,1000,-2.056292860855075,big,0.02,512,PRUNED
414,414,11.6759862,2023-05-18 18:31:59.811026,2023-05-18 18:32:00.201832,0 days 00:00:00.390806,2048,1000000,0.9999,0.07248458276019308,1000,-1.6622272660859367,small,0.001,512,PRUNED
415,415,144.50979279999996,2023-05-18 18:32:00.203105,2023-05-18 18:32:01.038130,0 days 00:00:00.835025,16,1000000,0.9,0.13026884991715543,1000,0.30548133304531805,small,0.08,32,COMPLETE
416,416,31.707079599999997,2023-05-18 18:32:01.040219,2023-05-18 18:32:01.543255,0 days 00:00:00.503036,16,1000000,0.9,0.19217720148342163,1000,-0.07026409897052681,small,0.02,32,PRUNED
417,417,24.348843,2023-05-18 18:32:01.545090,2023-05-18 18:32:01.973169,0 days 00:00:00.428079,256,1000000,0.9,0.03617841099086277,1000,-0.5907231592467397,small,0.08,32,PRUNED
418,418,20.3383158,2023-05-18 18:32:01.974949,2023-05-18 18:32:02.471375,0 days 00:00:00.496426,16,1000000,0.9,0.06088316147216033,1000,0.04280234699799601,small,0.08,32,PRUNED
419,419,37.9639592,2023-05-18 18:32:02.473781,2023-05-18 18:32:03.388764,0 days 00:00:00.914983,32,10000,0.9999,4.015496203514158e-05,1000,0.7848287375512791,big,0.005,4,PRUNED
420,420,49.9375014,2023-05-18 18:32:03.391678,2023-05-18 18:33:30.551175,0 days 00:01:27.159497,2048,100000,0.9999,2.2674958364026857e-05,0,-2.84698206392756,big,0.001,256,PRUNED
421,421,12.4498634,2023-05-18 18:32:22.215794,2023-05-18 18:32:22.686166,0 days 00:00:00.470372,128,10000,0.9,0.00041692895008561067,10000,-3.1635144469070084,big,0.01,64,PRUNED
422,422,28.6099086,2023-05-18 18:32:22.687950,2023-05-18 18:32:27.273336,0 days 00:00:04.585386,16,10000,0.95,1.9389792547516347e-05,0,-2.5019744923438245,small,0.01,256,PRUNED
423,423,119.98046939999999,2023-05-18 18:32:27.275024,2023-05-18 18:32:28.536757,0 days 00:00:01.261733,256,10000,0.9,0.0009224381573207049,1000,-0.8692086549530995,big,0.02,256,PRUNED
424,424,51.756225400000005,2023-05-18 18:32:28.538552,2023-05-18 18:32:29.278668,0 days 00:00:00.740116,2048,1000000,0.999,0.0832473449948115,10000,0.25422959345480256,small,0.08,512,PRUNED
425,425,40.230265200000005,2023-05-18 18:32:29.282594,2023-05-18 18:32:30.034732,0 days 00:00:00.752138,16,1000000,0.9,0.0005576994640152629,1000,0.08703509434838108,big,0.01,16,PRUNED
426,426,68.66716219999999,2023-05-18 18:32:30.035614,2023-05-18 18:32:54.634927,0 days 00:00:24.599313,16,100000,0.9,2.706810177304036e-05,0,-1.9963974980701564,big,0.001,16,PRUNED
427,427,20.701228,2023-05-18 18:32:41.780038,2023-05-18 18:32:42.528577,0 days 00:00:00.748539,256,10000,0.9,0.0032060441037431117,10000,-1.3918332404225409,big,0.005,256,PRUNED
428,428,41.5303406,2023-05-18 18:32:42.530884,2023-05-18 18:32:43.466621,0 days 00:00:00.935737,16,1000000,0.9,0.006432172162246071,1000,-0.4094422916288989,big,0.005,4,PRUNED
429,429,37.32692159999999,2023-05-18 18:32:43.467661,2023-05-18 18:33:17.851594,0 days 00:00:34.383933,64,100000,0.9,3.82141619423145e-05,0,-1.2649715829601358,medium,0.005,4,PRUNED
430,430,35.1967536,2023-05-18 18:32:54.637868,2023-05-18 18:32:55.277149,0 days 00:00:00.639281,32,10000,0.95,0.000557648465169084,1000,-1.3523809520374752,small,0.005,4,PRUNED
431,431,117.56748580000001,2023-05-18 18:32:55.283663,2023-05-18 18:32:57.002278,0 days 00:00:01.718615,32,1000000,0.999,0.004342750874571374,1000,0.5019918835073867,big,0.01,512,PRUNED
432,432,8.2402714,2023-05-18 18:32:57.005623,2023-05-18 18:32:57.720786,0 days 00:00:00.715163,128,1000000,0.9999,0.339703354852261,10000,-0.2754039169771673,small,0.08,32,PRUNED
433,433,42.6373772,2023-05-18 18:32:57.722039,2023-05-18 18:34:55.408000,0 days 00:01:57.685961,2048,100000,0.995,1.4055776559962585e-05,0,-1.9148620939244605,big,0.001,128,PRUNED
434,434,29.605894799999998,2023-05-18 18:33:17.853142,2023-05-18 18:33:18.727438,0 days 00:00:00.874296,256,10000,0.9,0.007686429078303087,1000,-1.225268978559576,medium,0.005,128,PRUNED
435,435,22.852904000000002,2023-05-18 18:33:18.728626,2023-05-18 18:33:19.298624,0 days 00:00:00.569998,2048,1000000,0.9999,0.004808942433089798,10000,-1.1818373212543376,medium,0.02,512,PRUNED
436,436,10.465202200000002,2023-05-18 18:33:19.301522,2023-05-18 18:33:19.704142,0 days 00:00:00.402620,128,10000,0.9,0.00031941791641731704,1000,0.8640932538161123,small,0.005,32,PRUNED
437,437,177.2404218,2023-05-18 18:33:19.705412,2023-05-18 18:33:21.298483,0 days 00:00:01.593071,128,10000,0.98,0.002144691482768011,10000,-2.6758625472961173,big,0.01,256,COMPLETE
438,438,38.8919414,2023-05-18 18:33:21.299472,2023-05-18 18:33:22.055812,0 days 00:00:00.756340,128,10000,0.98,0.038771344482390106,10000,-2.6011163105203994,big,0.01,256,PRUNED
439,439,46.2164858,2023-05-18 18:33:22.057609,2023-05-18 18:35:50.491228,0 days 00:02:28.433619,2048,1000000,0.9,0.00011790054276518549,0,0.5975950854449268,big,0.01,16,PRUNED
440,440,36.699713200000005,2023-05-18 18:33:30.552447,2023-05-18 18:34:16.943745,0 days 00:00:46.391298,1024,100000,0.9,2.182660659252898e-05,0,-0.3933112833647938,big,0.05,256,PRUNED
441,441,14.278732600000001,2023-05-18 18:34:10.240050,2023-05-18 18:34:10.712188,0 days 00:00:00.472138,32,10000,0.95,1.290006525199515e-05,1000,-2.364526605095511,big,0.005,64,PRUNED
442,442,20.279965600000004,2023-05-18 18:34:10.713150,2023-05-18 18:34:35.021714,0 days 00:00:24.308564,64,100000,0.9,2.7409926906335673e-05,0,0.8721712397957944,big,0.01,16,PRUNED
443,443,103.38591960000001,2023-05-18 18:34:16.945011,2023-05-18 18:34:18.197863,0 days 00:00:01.252852,2048,100000,0.9,4.4225426485446044e-05,10000,0.6356111274861445,big,0.01,16,PRUNED
444,444,27.9534986,2023-05-18 18:34:18.200886,2023-05-18 18:34:35.593861,0 days 00:00:17.392975,16,100000,0.9,1.1759215721399333e-05,0,-0.018374005870984478,big,0.05,64,PRUNED
445,445,22.4092804,2023-05-18 18:34:35.023208,2023-05-18 18:34:51.015456,0 days 00:00:15.992248,16,100000,0.9,2.80447717973131e-05,0,-0.43360540804251585,big,0.05,64,PRUNED
446,446,40.073569199999994,2023-05-18 18:34:35.595158,2023-05-18 18:34:36.231238,0 days 00:00:00.636080,128,10000,0.98,0.00013226487563264803,10000,-2.0569647313239097,big,0.01,256,PRUNED
447,447,142.02564539999997,2023-05-18 18:34:36.232450,2023-05-18 18:37:12.494762,0 days 00:02:36.262312,2048,100000,0.995,1.5488920093766596e-05,0,-2.6463260055163005,big,0.02,4,COMPLETE
448,448,26.219597800000003,2023-05-18 18:34:51.021170,2023-05-18 18:34:51.496306,0 days 00:00:00.475136,128,1000000,0.98,0.00037203412562228453,10000,-3.7911845996397724,big,0.01,256,PRUNED
449,449,16.2466564,2023-05-18 18:34:51.500554,2023-05-18 18:34:51.831331,0 days 00:00:00.330777,2048,1000000,0.9999,0.5663336410148611,10000,0.227095012804176,small,0.02,512,PRUNED
450,450,7.5411512,2023-05-18 18:34:51.832890,2023-05-18 18:34:52.218256,0 days 00:00:00.385366,2048,1000000,0.9,0.021941693924079558,10000,-1.634551024819928,small,0.02,512,PRUNED
451,451,9.225537800000001,2023-05-18 18:34:52.221795,2023-05-18 18:37:25.192945,0 days 00:02:32.971150,2048,100000,0.9,3.023053527196582e-05,0,0.3546547962288306,big,0.08,16,PRUNED
452,452,29.884729,2023-05-18 18:34:55.412151,2023-05-18 18:34:56.579458,0 days 00:00:01.167307,2048,100000,0.95,6.848890479504696e-05,0,0.7686535551996955,big,0.01,512,PRUNED
453,453,24.591396800000002,2023-05-18 18:34:56.580894,2023-05-18 18:34:56.976088,0 days 00:00:00.395194,16,1000000,0.99,0.0004177595378166895,1000,-0.45473779460451247,small,0.08,32,PRUNED
454,454,74.0176848,2023-05-18 18:34:56.980529,2023-05-18 18:35:32.923091,0 days 00:00:35.942562,2048,100000,0.995,6.154125678028723e-05,0,-2.0444369086472083,small,0.05,4,PRUNED
455,455,23.2832642,2023-05-18 18:35:32.923890,2023-05-18 18:35:33.652249,0 days 00:00:00.728359,32,10000,0.98,1.73032638595259e-05,1000,-0.7937222362869794,big,0.005,32,PRUNED
456,456,14.564942000000002,2023-05-18 18:35:33.653396,2023-05-18 18:35:34.233024,0 days 00:00:00.579628,32,10000,0.99,0.0003058344970240253,1000,0.047207588468392014,small,0.005,4,PRUNED
457,457,15.351289,2023-05-18 18:35:34.236068,2023-05-18 18:38:12.593534,0 days 00:02:38.357466,2048,10000,0.9,2.1416008707960534e-05,0,0.8149107295630521,big,0.08,16,PRUNED
458,458,27.179053800000002,2023-05-18 18:35:50.496231,2023-05-18 18:35:50.984669,0 days 00:00:00.488438,32,1000000,0.9999,0.009108265549053387,1000,0.639868496080344,big,0.01,16,PRUNED
459,459,173.88504399999997,2023-05-18 18:35:50.985520,2023-05-18 18:38:39.142513,0 days 00:02:48.156993,2048,100000,0.999,5.919925150839224e-05,0,-2.438641702514345,big,0.001,64,COMPLETE
460,460,83.06872760000002,2023-05-18 18:37:12.495833,2023-05-18 18:39:54.142372,0 days 00:02:41.646539,2048,100000,0.9,0.0001948672505158644,0,0.23460621111769087,big,0.01,16,PRUNED
461,461,83.8076296,2023-05-18 18:37:25.194333,2023-05-18 18:37:26.666409,0 days 00:00:01.472076,256,100000,0.9,1.7839163719879e-05,0,0.8697633940281961,big,0.01,512,PRUNED
462,462,40.519417399999995,2023-05-18 18:37:26.667624,2023-05-18 18:39:33.449311,0 days 00:02:06.781687,2048,100000,0.995,1.647802407757164e-05,0,0.10462069947536978,big,0.01,128,PRUNED
463,463,9.949334799999999,2023-05-18 18:38:12.594696,2023-05-18 18:38:12.993168,0 days 00:00:00.398472,16,1000000,0.9,0.0015970536842747568,1000,0.6384505334669832,small,0.05,4,PRUNED
464,464,10.406952,2023-05-18 18:38:12.995317,2023-05-18 18:40:55.087664,0 days 00:02:42.092347,2048,100000,0.9,5.3732446357234926e-05,0,0.08200493623884564,big,0.01,16,PRUNED
465,465,24.9352282,2023-05-18 18:38:39.146199,2023-05-18 18:41:22.516882,0 days 00:02:43.370683,2048,100000,0.9,2.5603842348559728e-05,0,0.00046227257457576165,big,0.01,16,PRUNED
466,466,26.7368402,2023-05-18 18:39:33.450603,2023-05-18 18:39:42.980789,0 days 00:00:09.530186,128,10000,0.9,4.309253249258562e-05,0,-2.5602800825047725,small,0.02,8,PRUNED
467,467,47.521238200000006,2023-05-18 18:39:42.983407,2023-05-18 18:42:23.163620,0 days 00:02:40.180213,2048,100000,0.9,7.977630208660016e-05,0,-0.28437062565374094,big,0.01,16,PRUNED
468,468,46.9492912,2023-05-18 18:39:54.148088,2023-05-18 18:41:20.549311,0 days 00:01:26.401223,2048,100000,0.999,4.4791009153237445e-05,0,-1.6928186961189362,big,0.001,256,PRUNED
469,469,60.2403362,2023-05-18 18:40:55.089512,2023-05-18 18:43:20.918380,0 days 00:02:25.828868,2048,100000,0.999,0.0003011436939166665,0,-3.9765769627750167,big,0.001,64,PRUNED
470,470,25.4448926,2023-05-18 18:41:20.550204,2023-05-18 18:41:20.996218,0 days 00:00:00.446014,128,10000,0.98,0.0006434242901007839,10000,-2.858375273808623,big,0.01,8,PRUNED
471,471,16.827712599999998,2023-05-18 18:41:21.002989,2023-05-18 18:43:59.688280,0 days 00:02:38.685291,2048,100000,0.9,2.5564803078702637e-05,0,-0.7803831914707433,big,0.05,1,PRUNED
472,472,20.4807816,2023-05-18 18:41:22.518140,2023-05-18 18:41:43.293403,0 days 00:00:20.775263,32,10000,0.9,4.4037564254195334e-05,0,-2.4509442904172696,medium,0.01,128,PRUNED
473,473,32.1577546,2023-05-18 18:41:43.303562,2023-05-18 18:41:44.282849,0 days 00:00:00.979287,2048,100000,0.9,1.4348701686878268e-05,1000,0.1305712302624568,big,0.01,4,PRUNED
474,474,147.01529019999998,2023-05-18 18:41:44.283750,2023-05-18 18:44:31.472304,0 days 00:02:47.188554,2048,100000,0.999,0.00017545048369238593,0,-1.2357530764913458,big,0.001,64,COMPLETE
475,475,123.8679962,2023-05-18 18:42:23.164785,2023-05-18 18:44:49.768131,0 days 00:02:26.603346,2048,100000,0.999,4.2916542574319356e-05,0,-3.7475720696467913,big,0.001,64,PRUNED
476,476,25.1494364,2023-05-18 18:43:20.920643,2023-05-18 18:43:53.837316,0 days 00:00:32.916673,128,10000,0.9,5.7690734520264454e-05,0,-2.1310789897889726,medium,0.01,4,PRUNED
477,477,12.6653222,2023-05-18 18:43:53.838235,2023-05-18 18:43:54.221835,0 days 00:00:00.383600,2048,1000000,0.9,0.0003168871688208111,1000,-0.32049251144985813,small,0.01,16,PRUNED
478,478,115.84568979999999,2023-05-18 18:43:54.222813,2023-05-18 18:46:34.703049,0 days 00:02:40.480236,2048,100000,0.98,2.1215737158663222e-05,0,-1.553342963643297,big,0.001,32,PRUNED
479,479,195.0022868,2023-05-18 18:43:59.689451,2023-05-18 18:44:00.712608,0 days 00:00:01.023157,2048,100000,0.99,1.1198640537396632e-05,1000,-1.2851575352456326,big,0.05,4,COMPLETE
480,480,97.7744638,2023-05-18 18:44:00.713718,2023-05-18 18:44:01.334710,0 days 00:00:00.620992,2048,100000,0.99,1.4610829018442033e-05,1000,-0.6818028043827589,big,0.05,4,PRUNED
481,481,42.233897,2023-05-18 18:44:01.335527,2023-05-18 18:45:13.726591,0 days 00:01:12.391064,1024,100000,0.9,2.207245219809869e-05,0,-0.838384520710706,big,0.005,128,PRUNED
482,482,17.3757448,2023-05-18 18:44:31.473777,2023-05-18 18:44:31.904925,0 days 00:00:00.431148,32,10000,0.98,0.0017387581093499759,10000,-2.855390702586228,big,0.01,256,PRUNED
483,483,82.9285884,2023-05-18 18:44:31.905775,2023-05-18 18:44:32.743071,0 days 00:00:00.837296,2048,100000,0.9,3.908974188783922e-05,1000,-1.491626226553624,big,0.08,4,PRUNED
484,484,60.4522918,2023-05-18 18:44:32.744597,2023-05-18 18:44:33.529679,0 days 00:00:00.785082,256,1000000,0.999,0.0022162610483475,1000,0.11165727617036655,big,0.01,16,PRUNED
485,485,30.0028932,2023-05-18 18:44:33.531426,2023-05-18 18:44:34.355743,0 days 00:00:00.824317,128,10000,0.99,0.002746835413040364,1000,-0.7799406684202466,big,0.005,256,PRUNED
486,486,13.466551599999999,2023-05-18 18:44:34.357142,2023-05-18 18:44:42.764805,0 days 00:00:08.407663,128,10000,0.995,2.6223008124854254e-05,0,-1.6461333278948043,small,0.01,128,PRUNED
487,487,65.7510656,2023-05-18 18:44:42.767390,2023-05-18 18:44:43.514860,0 days 00:00:00.747470,32,100000,0.9,7.228515608416198e-05,1000,-1.3356158700325704,big,0.005,4,PRUNED
488,488,80.0534922,2023-05-18 18:44:43.515792,2023-05-18 18:46:48.884763,0 days 00:02:05.368971,2048,100000,0.9,1.5171831364757499e-05,0,-0.2286870357807196,big,0.005,128,PRUNED
489,489,84.3918646,2023-05-18 18:44:49.770081,2023-05-18 18:47:25.510120,0 days 00:02:35.740039,2048,100000,0.9,0.0001376898647485406,0,-2.0639961338003396,big,0.005,8,PRUNED
490,490,36.30319239999999,2023-05-18 18:45:13.727497,2023-05-18 18:45:14.359471,0 days 00:00:00.631974,32,10000,0.98,0.001906799731722137,1000,-0.08968196556733954,big,0.005,256,PRUNED
491,491,47.02721220000001,2023-05-18 18:45:14.361237,2023-05-18 18:47:33.059185,0 days 00:02:18.697948,2048,100000,0.9,1.2383428341351419e-05,0,0.8500679592217067,big,0.01,64,PRUNED
492,492,42.5828056,2023-05-18 18:46:34.709892,2023-05-18 18:48:09.668901,0 days 00:01:34.959009,2048,100000,0.9,6.642324249277363e-05,0,-1.8181906798893603,big,0.08,4,PRUNED
493,493,97.39767739999999,2023-05-18 18:46:48.888240,2023-05-18 18:46:49.491803,0 days 00:00:00.603563,32,10000,0.9999,5.6981569514913164e-05,1000,-2.7524576464640877,big,0.005,4,PRUNED
494,494,23.028022799999995,2023-05-18 18:46:49.492773,2023-05-18 18:47:25.400138,0 days 00:00:35.907365,2048,100000,0.98,1.5602031229515753e-05,0,0.44186310192035705,small,0.01,16,PRUNED
495,495,30.2006908,2023-05-18 18:47:25.401332,2023-05-18 18:47:40.199152,0 days 00:00:14.797820,128,10000,0.98,0.0019506914547478425,0,-3.2342520778657327,big,0.01,256,PRUNED
496,496,55.392278999999995,2023-05-18 18:47:25.511405,2023-05-18 18:47:26.657884,0 days 00:00:01.146479,16,100000,0.9,1.0866316701971228e-05,20000,0.89614423371897,big,0.01,16,PRUNED
497,497,79.9409618,2023-05-18 18:47:26.659875,2023-05-18 18:47:27.443863,0 days 00:00:00.783988,128,10000,0.999,0.000993699641387253,10000,-3.378066704445336,big,0.01,256,PRUNED
498,498,127.148269,2023-05-18 18:47:27.447351,2023-05-18 18:47:59.108634,0 days 00:00:31.661283,512,100000,0.95,5.045188209870734e-05,0,-2.2336995210914843,big,0.001,4,PRUNED
499,499,201.2166418,2023-05-18 18:47:33.062168,2023-05-18 18:47:34.979290,0 days 00:00:01.917122,128,10000,0.95,7.481647144729479e-05,1000,-1.7782666708116839,big,0.005,4,COMPLETE
