time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,train/ent_coef,train/learning_rate,train/n_updates,train/critic_loss,train/actor_loss,train/ent_coef_loss
538,216440,402,270.10710291,108.01,2560,0.06390031427145004,0.0016681005372000592,10321,6.226099491119385,-101.41961669921875,0.0666692852973938
540,218200,403,278.88587021,110.17,2570,0.06836573779582977,0.0016681005372000592,10409,105.03765869140625,-103.77001953125,-0.42563915252685547
541,219240,404,299.78196166000004,115.08,2580,0.06719488650560379,0.0016681005372000592,10461,7.434520721435547,-102.62903594970703,-2.065885543823242
529,221000,417,314.30000373999997,118.26,2590,0.06618858128786087,0.0016681005372000592,10549,41.469844818115234,-100.00633239746094,0.29717373847961426
530,221620,417,323.6593964599999,120.36,2600,0.06698987632989883,0.0016681005372000592,10580,9.425652503967285,-101.19001007080078,0.6227551698684692
533,223780,419,340.50990654000003,124.22,2610,0.06301034986972809,0.0016681005372000592,10688,18.2720947265625,-100.450439453125,-0.722692608833313
534,224720,420,356.49263319000005,127.72,2620,0.06049351021647453,0.0016681005372000592,10735,16.383548736572266,-102.62447357177734,0.09779520332813263
536,226820,422,370.6647030099999,130.97,2630,0.06379220634698868,0.0016681005372000592,10840,14.228218078613281,-103.68721008300781,-0.41633695363998413
537,227240,422,375.87071222,132.03,2640,0.06281111389398575,0.0016681005372000592,10861,25.567968368530273,-105.072021484375,-0.7025547027587891
539,229420,425,386.30735627,134.32,2650,0.057708628475666046,0.0016681005372000592,10970,7.4743876457214355,-104.71479034423828,0.48068487644195557
540,229900,425,394.70247421999994,136.48,2660,0.05734340846538544,0.0016681005372000592,10994,16.367931365966797,-110.16799926757812,0.8395106196403503
531,231600,435,393.45941656999986,136.0,2670,0.06045818328857422,0.0016681005372000592,11079,8.931879043579102,-108.28244018554688,1.3522944450378418
531,232000,436,376.29833942,131.94,2680,0.06384880840778351,0.0016681005372000592,11099,7.715310096740723,-108.98126220703125,-0.3305075764656067
533,233960,438,367.83239212999996,130.05,2690,0.06585285812616348,0.0016681005372000592,11197,21.938783645629883,-105.82622528076172,0.035357892513275146
534,234680,439,367.13827918000004,129.71,2700,0.06653694808483124,0.0016681005372000592,11233,17.397245407104492,-109.55206298828125,-0.03833797574043274
536,236240,440,354.69500227000003,126.66,2710,0.06455597281455994,0.0016681005372000592,11311,7.917331695556641,-111.57865905761719,0.7813615202903748
537,237320,441,344.67274848,124.69,2720,0.061667609959840775,0.0016681005372000592,11365,12.574780464172363,-112.16389465332031,-0.2341408133506775
538,238440,442,339.5856965599999,123.18,2730,0.06648772209882736,0.0016681005372000592,11421,9.128191947937012,-111.93341827392578,0.7044495344161987
539,239440,443,332.42036814000005,121.4,2740,0.06553202122449875,0.0016681005372000592,11471,4.764175891876221,-108.1619644165039,0.03118780255317688
528,241120,456,324.14026598000004,119.33,2750,0.06260006129741669,0.0016681005372000592,11555,6.5311126708984375,-107.8048095703125,-0.5771694779396057
529,242200,457,335.26247885000004,121.43,2760,0.06370560079813004,0.0016681005372000592,11609,11.558809280395508,-110.76400756835938,0.06348302960395813
530,243820,459,334.22325040000004,121.19,2770,0.062390558421611786,0.0016681005372000592,11690,40.41131591796875,-114.64361572265625,-0.03902938961982727
531,244980,460,350.90074486000003,124.9,2780,0.06186152249574661,0.0016681005372000592,11748,23.638343811035156,-114.48481750488281,-1.053651213645935
533,246500,461,357.81066174000006,126.39,2790,0.061057209968566895,0.0016681005372000592,11824,9.300970077514648,-115.2339859008789,-0.21550621092319489
534,247720,463,360.40961638999994,127.05,2800,0.06235348433256149,0.0016681005372000592,11885,6.1540398597717285,-113.93710327148438,-0.23818618059158325
536,249320,464,371.18884646999993,129.41,2810,0.06015506386756897,0.0016681005372000592,11965,48.83631896972656,-112.31591796875,1.0211553573608398
537,249880,465,372.0292502100001,129.31,2820,0.061274465173482895,0.0016681005372000592,11993,13.313669204711914,-109.99636840820312,0.33020731806755066
526,251980,478,376.00404215,130.22,2830,0.06168152019381523,0.0016681005372000592,12098,8.798392295837402,-110.5020751953125,0.5721421837806702
527,252760,479,390.30959077000006,133.3,2840,0.059474878013134,0.0016681005372000592,12137,6.418456077575684,-114.10474395751953,1.2061249017715454
528,254480,481,395.54070225,134.48,2850,0.058810267597436905,0.0016681005372000592,12223,18.87688636779785,-114.50132751464844,-0.3199087083339691
530,255940,482,389.20775918,133.03,2860,0.06159475818276405,0.0016681005372000592,12296,16.101985931396484,-114.00849914550781,-0.7245818376541138
531,256860,483,391.72781342999997,133.45,2870,0.06057199090719223,0.0016681005372000592,12342,7.342937469482422,-121.25942993164062,0.2916340231895447
532,258300,484,384.74153215,131.78,2880,0.062402043491601944,0.0016681005372000592,12414,13.951448440551758,-116.83108520507812,-0.06954658031463623
533,259520,486,382.0472182699999,131.15,2890,0.0600452646613121,0.0016681005372000592,12475,4.8091936111450195,-115.94290161132812,1.3714851140975952
525,260940,496,381.43374878000003,130.99,2900,0.05945828929543495,0.0016681005372000592,12546,13.835020065307617,-110.19991302490234,1.7579481601715088
525,261560,497,375.00616138,129.53,2910,0.05881154164671898,0.0016681005372000592,12577,17.00570297241211,-112.72606658935547,0.13228806853294373
527,263120,499,367.56004827,127.88,2920,0.05926692858338356,0.0016681005372000592,12655,65.13858032226562,-115.7754135131836,-0.6038991212844849
527,263620,499,355.35851883000004,125.23,2930,0.05790439248085022,0.0016681005372000592,12680,30.802284240722656,-116.07513427734375,0.9620074033737183
529,265380,501,341.3307246000001,122.15,2940,0.05997614189982414,0.0016681005372000592,12768,51.5796012878418,-120.78360748291016,-0.9714481830596924
529,265840,501,331.09381418000004,119.63,2950,0.05903427675366402,0.0016681005372000592,12791,15.416439056396484,-119.00276947021484,0.1326950192451477
531,267960,503,328.47123418,119.39,2960,0.05886277183890343,0.0016681005372000592,12897,6.782817363739014,-115.9720458984375,1.5504580736160278
532,268600,504,330.28190811,120.1,2970,0.061837323009967804,0.0016681005372000592,12929,11.087257385253906,-117.94790649414062,0.13867679238319397
523,270140,515,329.37111453,119.83,2980,0.06087701395153999,0.0016681005372000592,13006,10.582244873046875,-120.54736328125,0.14966022968292236
524,270820,516,322.58736306000003,117.96,2990,0.058870475739240646,0.0016681005372000592,13040,6.2047119140625,-119.55303192138672,-0.47433409094810486
525,272360,518,315.61472938,116.13,3000,0.0577598474919796,0.0016681005372000592,13117,8.479540824890137,-119.4609375,0.43119895458221436
529,276480,522,311.2903564,114.98,3010,0.05959346890449524,0.0016681005372000592,13323,8.840982437133789,-117.18618774414062,-0.4562014639377594
531,279300,525,325.91967899,122.2,3020,0.06091391667723656,0.0016681005372000592,13464,6.065673828125,-123.17247009277344,0.08305364847183228
532,279920,525,371.6397438,147.72,3030,0.060698430985212326,0.0016681005372000592,13495,7.000147819519043,-117.00873565673828,-0.27792245149612427
522,281920,540,398.67239567999997,162.78,3040,0.05886147916316986,0.0016681005372000592,13595,8.860799789428711,-124.5316162109375,-1.3154723644256592
522,282140,540,400.43706865999985,163.01,3050,0.05769667029380798,0.0016681005372000592,13606,12.140584945678711,-126.78756713867188,-0.12515601515769958
524,284360,542,398.60266157,162.03,3060,0.0575379952788353,0.0016681005372000592,13717,10.476293563842773,-120.21985626220703,1.877441167831421
524,284660,542,395.27009079,160.77,3070,0.05898437649011612,0.0016681005372000592,13732,11.917169570922852,-121.62100219726562,-0.8511847257614136
525,286660,545,398.0230594000001,161.46,3080,0.06390240043401718,0.0016681005372000592,13832,7.461225509643555,-123.96955871582031,-0.6161303520202637
526,287300,545,405.02302173,163.26,3090,0.06262977421283722,0.0016681005372000592,13864,8.801259994506836,-124.54808807373047,0.21272224187850952
529,289740,547,412.90904400999995,165.18,3100,0.057703111320734024,0.0016681005372000592,13986,48.23002624511719,-123.21144104003906,-0.019140347838401794
517,290080,560,423.4835991600001,167.72,3110,0.05755861848592758,0.0016681005372000592,14003,23.613351821899414,-122.38114929199219,1.342240571975708
519,292400,562,427.75188621,165.92,3120,0.061313267797231674,0.0016681005372000592,14119,5.1990251541137695,-121.98556518554688,0.42637214064598083
519,292640,563,392.3710150300001,142.69,3130,0.06134188175201416,0.0016681005372000592,14131,8.324698448181152,-119.50914001464844,-0.14914649724960327
521,294940,565,374.7525129800001,129.81,3140,0.05815896764397621,0.0016681005372000592,14246,7.08810567855835,-120.50048065185547,-0.22834783792495728
521,295260,565,378.28038222000004,131.13,3150,0.05867429077625275,0.0016681005372000592,14262,18.437984466552734,-121.05694580078125,-0.019791066646575928
524,298280,568,387.89171753000005,134.75,3160,0.06238838657736778,0.0016681005372000592,14413,7.0712199211120605,-123.06861114501953,0.7036768198013306
515,300060,581,411.2547867799999,142.96,3170,0.06470313668251038,0.0016681005372000592,14502,12.81945514678955,-123.42813110351562,-0.08253875374794006
517,302280,584,432.03904814000003,150.43,3180,0.06287206709384918,0.0016681005372000592,14613,11.12763786315918,-131.20880126953125,0.24241289496421814
519,304100,585,452.44056020999994,156.07,3190,0.06213788315653801,0.0016681005372000592,14704,37.22105407714844,-124.72750854492188,0.27022451162338257
520,305720,587,476.71253166,162.62,3200,0.06287431716918945,0.0016681005372000592,14785,7.852997779846191,-127.63639831542969,0.7058397531509399
521,307160,588,490.31672963000005,165.88,3210,0.0646134465932846,0.0016681005372000592,14857,10.238377571105957,-129.41314697265625,-0.5916149616241455
510,310020,607,501.14284168000006,167.84,3220,0.06507673114538193,0.0016681005372000592,15000,8.617459297180176,-131.419921875,-1.201234221458435
511,310520,607,520.98263328,173.04,3230,0.0649234801530838,0.0016681005372000592,15025,55.5975227355957,-129.23419189453125,1.3584849834442139
513,313320,610,536.6174424799999,176.55,3240,0.07104035466909409,0.0016681005372000592,15165,32.64031219482422,-128.6940155029297,0.6744847297668457
513,313960,610,558.6784167099999,181.02,3250,0.07219917327165604,0.0016681005372000592,15197,17.23517608642578,-127.9874267578125,-0.09978216886520386
515,316200,613,566.4788786100002,181.33,3260,0.0694940984249115,0.0016681005372000592,15309,76.68507385253906,-124.28216552734375,-0.5840476751327515
516,317180,614,560.39371005,176.92,3270,0.06578460335731506,0.0016681005372000592,15358,8.652764320373535,-129.2755126953125,-0.8493105173110962
518,319500,616,560.11245766,174.35,3280,0.0659429058432579,0.0016681005372000592,15474,15.405261039733887,-131.8192138671875,-0.1749122142791748
507,320880,632,558.52677182,173.03,3290,0.0646548718214035,0.0016681005372000592,15543,7.714798927307129,-134.47276306152344,-0.1987617015838623
509,323160,634,551.3567066200001,170.69,3300,0.06614573299884796,0.0016681005372000592,15657,10.502752304077148,-132.49462890625,-0.5048065781593323
510,324940,635,557.01416733,172.18,3310,0.06444331258535385,0.0016681005372000592,15746,11.205117225646973,-134.4958953857422,-0.6702620983123779
513,327760,638,562.7541943900001,173.58,3320,0.06813296675682068,0.0016681005372000592,15887,43.986236572265625,-137.17062377929688,-1.4935550689697266
514,329060,640,584.98014567,181.0,3330,0.06943158060312271,0.0016681005372000592,15952,53.625953674316406,-134.99456787109375,-0.8757102489471436
502,333740,664,609.8464025200001,188.56,3340,0.06316468864679337,0.0016681005372000592,16186,8.385765075683594,-140.67588806152344,-0.4908590316772461
503,334500,664,638.11802448,198.4,3350,0.06499433517456055,0.0016681005372000592,16224,7.505544662475586,-137.552734375,-0.24641400575637817
505,338380,669,676.3599956300001,211.82,3360,0.06818750500679016,0.0016681005372000592,16418,22.577489852905273,-136.7462615966797,-0.3866320252418518
497,340740,685,706.60223132,222.37,3370,0.06780004501342773,0.0016681005372000592,16536,9.451119422912598,-140.72174072265625,1.2981761693954468
498,342520,686,728.6938032899999,230.1,3380,0.07041677087545395,0.0016681005372000592,16625,7.8841776847839355,-142.895263671875,-0.964990496635437
