time/fps,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/episodes,train/critic_loss,train/learning_rate,train/ent_coef,train/ent_coef_loss,train/actor_loss,train/n_updates
579,15820,24.44,27,22.245904650000003,700,0.9201425313949585,0.00021544346900318823,0.9395695924758911,-0.31318074464797974,-6.790833473205566,290
582,16060,25.02,27,22.960639999999994,710,0.800870418548584,0.00021544346900318823,0.9371471405029297,-0.3273550271987915,-6.883651256561279,302
585,16360,24.48,27,21.967207329999997,720,0.9845043420791626,0.00021544346900318823,0.9341278076171875,-0.34131908416748047,-7.0525617599487305,317
589,16640,25.01,28,23.367406959999993,730,0.9271636009216309,0.00021544346900318823,0.9313217997550964,-0.3551132082939148,-7.060815811157227,331
590,16880,25.15,28,23.80257572,740,0.9750058650970459,0.00021544346900318823,0.9289225935935974,-0.3697795271873474,-7.293339729309082,343
592,17060,25.09,28,23.83254326,750,1.1611522436141968,0.00021544346900318823,0.9271259307861328,-0.3796876072883606,-7.20728874206543,352
595,17360,25.41,29,23.92073179000001,760,1.0453126430511475,0.00021544346900318823,0.9241378307342529,-0.3937142491340637,-7.330533504486084,367
598,17700,24.34,29,21.966250059999997,770,1.4501036405563354,0.00021544346900318823,0.9207670092582703,-0.41371920704841614,-7.524930953979492,384
601,17920,25.23,29,23.268714130000003,780,0.625145435333252,0.00021544346900318823,0.9185938239097595,-0.42425212264060974,-7.860751152038574,395
605,18300,26.16,30,25.04971488,790,0.7573490142822266,0.00021544346900318823,0.9148615002632141,-0.44613268971443176,-8.08121109008789,414
610,18680,27.2,30,26.9891557,800,1.0867379903793335,0.00021544346900318823,0.9111467599868774,-0.4685903787612915,-8.25236701965332,433
612,18840,27.6,30,27.498786400000004,810,0.6786192655563354,0.00021544346900318823,0.9095839858055115,-0.47566014528274536,-8.249369621276855,441
615,19160,28.5,31,28.83900713,820,1.4621703624725342,0.00021544346900318823,0.9064607620239258,-0.4897088408470154,-8.2778959274292,457
619,19520,28.16,31,27.903449870000003,830,1.083575963973999,0.00021544346900318823,0.9029709100723267,-0.5090996026992798,-8.590553283691406,475
622,19820,28.71,31,28.42160484,840,0.9501686096191406,0.00021544346900318823,0.9000739455223083,-0.5267561674118042,-8.801336288452148,490
525,20100,28.68,38,29.06476633,850,1.1169685125350952,0.00021544346900318823,0.8973791003227234,-0.5434898734092712,-8.59206771850586,504
529,20460,29.79,38,30.414477890000004,860,1.444148063659668,0.00021544346900318823,0.8939349055290222,-0.561132550239563,-9.01416301727295,522
532,20720,30.62,38,32.05852195000001,870,1.6148362159729004,0.00021544346900318823,0.8914539217948914,-0.5663653016090393,-8.989431381225586,535
538,21300,31.08,39,31.663864240000002,880,1.4488580226898193,0.00021544346900318823,0.8859490752220154,-0.6037179231643677,-9.290821075439453,564
542,21600,31.57,39,33.53824968000001,890,0.7955547571182251,0.00021544346900318823,0.8831136226654053,-0.6152451038360596,-9.488571166992188,579
