time/fps,time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,train/actor_loss,train/ent_coef_loss,train/critic_loss,train/learning_rate,train/ent_coef,train/n_updates
508,582,296500,3190,380.4448159,134.5,-130.5802459716797,-0.3755658268928528,12.959553718566895,0.0005994842503189409,0.06519460678100586,14324
510,585,298480,3200,386.09375332,135.79,-125.80317687988281,0.20362484455108643,81.08750915527344,0.0005994842503189409,0.0646253153681755,14423
510,586,299480,3210,384.3962005099999,135.34,-134.2740936279297,0.41147199273109436,10.172119140625,0.0005994842503189409,0.06388093531131744,14473
504,595,300700,3220,383.0383948299999,135.06,-133.52279663085938,-0.23903079330921173,15.433378219604492,0.0005994842503189409,0.06420113146305084,14534
506,597,302280,3230,385.90229546,135.61,-137.28713989257812,-0.5613689422607422,19.191818237304688,0.0005994842503189409,0.06425414979457855,14613
506,598,303340,3240,395.1782316600001,138.05,-132.7947235107422,-0.48041653633117676,14.377116203308105,0.0005994842503189409,0.06411518156528473,14666
507,599,304660,3250,382.73677052,134.78,-134.9640350341797,-0.08642887324094772,6.129274368286133,0.0005994842503189409,0.06462720781564713,14732
509,601,306500,3260,386.64137009,135.72,-130.54824829101562,0.6184354424476624,8.359918594360352,0.0005994842503189409,0.06468836218118668,14824
510,602,307400,3270,390.03179619999986,136.4,-130.01986694335938,0.01323901116847992,12.987409591674805,0.0005994842503189409,0.06447277218103409,14869
511,603,308720,3280,396.52084747000004,137.86,-132.0664825439453,-0.16899950802326202,39.172035217285156,0.0005994842503189409,0.06440850347280502,14935
512,604,309840,3290,387.46785466,135.25,-132.22409057617188,0.6910580396652222,25.15360450744629,0.0005994842503189409,0.06457465887069702,14991
504,617,311600,3300,383.00387507000016,134.27,-135.94586181640625,-1.3502910137176514,10.365577697753906,0.0005994842503189409,0.06827362626791,15079
506,619,313680,3310,380.8743016300001,133.93,-130.85752868652344,0.3018798530101776,11.850863456726074,0.0005994842503189409,0.06673534214496613,15183
507,620,315020,3320,391.84149684999994,136.51,-135.07696533203125,0.08947288990020752,178.69735717773438,0.0005994842503189409,0.06534165889024734,15250
508,622,316860,3330,404.90806639000004,139.75,-132.7200164794922,0.11611366271972656,16.631744384765625,0.0005994842503189409,0.06485919654369354,15342
509,623,318040,3340,410.15748305999995,140.76,-129.10211181640625,-0.4266870617866516,51.747615814208984,0.0005994842503189409,0.0664096400141716,15401
511,625,319740,3350,437.9014281700001,148.25,-137.65257263183594,2.1757419109344482,6.510087966918945,0.0005994842503189409,0.068153977394104,15486
502,640,321740,3360,453.01299115999996,152.16,-134.69683837890625,0.5001779794692993,39.58258819580078,0.0005994842503189409,0.07046360522508621,15586
503,642,323400,3370,465.68257172000006,155.72,-136.51150512695312,0.3016561269760132,59.75025939941406,0.0005994842503189409,0.07128822058439255,15669
505,643,325140,3380,477.12745283000004,158.79,-139.2568359375,0.799454927444458,10.417474746704102,0.0005994842503189409,0.07184255123138428,15756
506,645,326740,3390,503.33000575000005,165.73,-136.12652587890625,1.0669866800308228,10.652400970458984,0.0005994842503189409,0.07195335626602173,15836
507,646,328220,3400,509.2604967300001,167.7,-136.69769287109375,-0.8297955989837646,17.24131965637207,0.0005994842503189409,0.073207326233387,15910
509,647,329540,3410,506.6056398500001,167.11,-135.95330810546875,0.2198048233985901,12.556321144104004,0.0005994842503189409,0.07285405695438385,15976
500,663,331740,3420,510.65139146000007,168.26,-138.12596130371094,-1.065295934677124,9.7122220993042,0.0005994842503189409,0.07595279812812805,16086
500,664,332840,3430,511.13032072000004,168.64,-137.38568115234375,0.5728738307952881,14.651803970336914,0.0005994842503189409,0.07607264071702957,16141
502,667,335480,3440,517.07156333,170.47,-140.63084411621094,-0.606115460395813,12.376029968261719,0.0005994842503189409,0.08035246282815933,16273
503,668,336840,3450,521.8057857599999,171.84,-140.93649291992188,-1.279984474182129,46.60325241088867,0.0005994842503189409,0.07822038978338242,16341
505,670,339120,3460,524.2124085300001,172.28,-146.2657928466797,-0.08261662721633911,21.66333770751953,0.0005994842503189409,0.07646766304969788,16455
493,691,340820,3470,529.3686567300001,173.58,-140.5193634033203,-0.43608278036117554,13.173728942871094,0.0005994842503189409,0.07575404644012451,16540
494,693,342840,3480,538.76870184,175.7,-142.3986358642578,-0.35869455337524414,13.650571823120117,0.0005994842503189409,0.07455655187368393,16641
496,695,345020,3490,551.9951289799999,178.79,-137.84031677246094,-0.18419700860977173,39.292198181152344,0.0005994842503189409,0.07442452758550644,16750
497,697,346900,3500,565.2464339100001,181.42,-140.4576873779297,-0.25362253189086914,9.459957122802734,0.0005994842503189409,0.07627016305923462,16844
